Node_with_Module,Node,Module,X,Y,Z,Neighbor_Nodes,Bars,Physical_Bars,Physical_Nodes,Ground,Inner_Outer,Left_Right_Mid
VAN-4,VAN,4,-112.5420554,21.71477298,-72.36783537,BOX_CUP_FLU_GYM_HUG_PAW,BOX-VAN_CUP-VAN_FLU-VAN_GYM-VAN_HUG-VAN_PAW-VAN,BOX-VAN-4_CUP-VAN-4_FLU-VAN-4_GYM-VAN-4_HUG-VAN-4_PAW-VAN-4,BOX-4_CUP-4_FLU-4_GYM-4_HUG-4_PAW-4,0,outer
FLY-3,FLY,5,-84.06863141,96.82086198,-1.491527372,AGO_ALA_OIL_OAR_TAX_DRY_VOW_WIZ,AGO-FLY_ALA-FLY_FLY-OIL_FLY-OAR_FLY-TAX_DRY-FLY_FLY-VOW_FLY-WIZ,AGO-FLY-3_ALA-FLY-3_FLY-OAR-3_FLY-TAX-3_FLY-OIL-5_DRY-FLY-5_FLY-VOW-5_FLY-WIZ-5,AGO-3_ALA-3_OAR-3_TAX-3_OIL-5_DRY-5_VOW-5_WIZ-4,0,outer
FLY-5,FLY,5,-82.18924841,94.36766498,1.048107628,AGO_ALA_OIL_OAR_TAX_DRY_VOW_WIZ,AGO-FLY_ALA-FLY_FLY-OIL_FLY-OAR_FLY-TAX_DRY-FLY_FLY-VOW_FLY-WIZ,AGO-FLY-3_ALA-FLY-3_FLY-OAR-3_FLY-TAX-3_FLY-OIL-5_DRY-FLY-5_FLY-VOW-5_FLY-WIZ-5,AGO-3_ALA-3_OAR-3_TAX-3_OIL-5_DRY-5_VOW-5_WIZ-4,0,outer
OFF-2,OFF,2,79.07137459,60.63561298,-81.79092937,ASK_CIS_GUN_TAG_ORC_FRO_WHO,ASK-OFF_CIS-OFF_GUN-OFF_OFF-TAG_OFF-ORC_FRO-OFF_OFF-WHO,ASK-OFF-2_CIS-OFF-2_GUN-OFF-2_OFF-TAG-2_OFF-ORC-2_FRO-OFF-1_OFF-WHO-2,ASK-2_CIS-2_GUN-2_TAG-2_ORC-2_FRO-1_WHO-1,1,inner
YES-7,YES,7,54.23545259,26.39750798,41.98318563,ACE_AHI_EON_ERA_FIX_IRE_MAC_NIL_POP_WET_GIG,ACE-YES_AHI-YES_EON-YES_ERA-YES_FIX-YES_IRE-YES_MAC-YES_NIL-YES_POP-YES_WET-YES_GIG-YES,ACE-YES-7_AHI-YES-7_EON-YES-7_ERA-YES-7_FIX-YES-7_IRE-YES-7_MAC-YES-7_NIL-YES-7_POP-YES-7_WET-YES-7_GIG-YES-14,ACE-7_AHI-7_EON-7_ERA-7_FIX-7_IRE-7_MAC-7_NIL-7_POP-7_WET-7_GIG-14,0,inner
ASK-2,ASK,2,100.5588706,65.11660398,-67.54861437,ORC_GUN_TUB_OFF_TAG_FRO,ASK-ORC_ASK-GUN_ASK-TUB_ASK-OFF_ASK-TAG_ASK-FRO,ASK-ORC-2_ASK-GUN-2_ASK-TUB-2_ASK-OFF-2_ASK-TAG-2_ASK-FRO-2,ORC-2_GUN-2_TUB-2_OFF-2_TAG-2_FRO-1,0,outer
INK-3,INK,3,-53.10752641,133.549724,-22.66342337,ALA_GUT_MAY_RUM_OIL_SHY,ALA-INK_GUT-INK_INK-MAY_INK-RUM_INK-OIL_INK-SHY,ALA-INK-3_GUT-INK-3_INK-MAY-3_INK-RUM-3_INK-OIL-3_INK-SHY-3,ALA-3_GUT-3_MAY-3_RUM-3_OIL-3_SHY-5,0,outer
ICE-6,ICE,6,-101.6621224,2.311318983,18.75995663,BED_GIN_SAY_HAM_LAX_MAD,BED-ICE_GIN-ICE_ICE-SAY_HAM-ICE_ICE-LAX_ICE-MAD,BED-ICE-4_ICE-SAY-4_GIN-ICE-6_HAM-ICE-6_ICE-LAX-6_ICE-MAD-6,BED-4_SAY-4_GIN-6_HAM-6_LAX-6_MAD-12,0,outer
ICE-4,ICE,6,-101.4324874,2.363567983,14.99575363,BED_GIN_SAY_HAM_LAX_MAD,BED-ICE_GIN-ICE_ICE-SAY_HAM-ICE_ICE-LAX_ICE-MAD,BED-ICE-4_ICE-SAY-4_GIN-ICE-6_HAM-ICE-6_ICE-LAX-6_ICE-MAD-6,BED-4_SAY-4_GIN-6_HAM-6_LAX-6_MAD-12,0,outer
TAT-9,TAT,9,-57.91414741,-66.76327302,-74.08673237,COP_ELK_ONO_SIR_USE,COP-TAT_ELK-TAT_ONO-TAT_SIR-TAT_TAT-USE,COP-TAT-9_ELK-TAT-9_ONO-TAT-9_SIR-TAT-9_TAT-USE-9,COP-9_ELK-9_ONO-9_SIR-9_USE-9,1,inner
ZAP-13,ZAP,13,-18.45769141,-88.78774802,49.77636063,GOO_HOT_LAB_LIE_OLD_PIG_PRO_TAU_YAK_BUG,GOO-ZAP_HOT-ZAP_LAB-ZAP_LIE-ZAP_OLD-ZAP_PIG-ZAP_PRO-ZAP_TAU-ZAP_YAK-ZAP_BUG-ZAP,GOO-ZAP-13_HOT-ZAP-13_LAB-ZAP-13_LIE-ZAP-13_OLD-ZAP-13_PIG-ZAP-13_PRO-ZAP-13_TAU-ZAP-13_YAK-ZAP-13_BUG-ZAP-12,GOO-13_HOT-13_LAB-13_LIE-13_OLD-13_PIG-13_PRO-13_TAU-13_YAK-13_BUG-12,0,inner
HOT-13,HOT,13,4.710215594,-98.76846102,58.92129363,PRO_PIG_ZAP_JAM_OLD_LIE,HOT-PRO_HOT-PIG_HOT-ZAP_HOT-JAM_HOT-OLD_HOT-LIE,HOT-PRO-13_HOT-PIG-13_HOT-ZAP-13_HOT-JAM-13_HOT-OLD-13_HOT-LIE-13,PRO-13_PIG-13_ZAP-13_JAM-13_OLD-13_LIE-13,0,outer
DUI-2,DUI,2,97.20427659,55.49964198,-20.27930937,DIG_HIT_SKY_TUB_GUN_SUN_TAG_IVY_NOM_ACE,DIG-DUI_DUI-HIT_DUI-SKY_DUI-TUB_DUI-GUN_DUI-SUN_DUI-TAG_DUI-IVY_DUI-NOM_ACE-DUI,DIG-DUI-2_DUI-HIT-2_DUI-SKY-2_DUI-TUB-2_DUI-GUN-2_DUI-SUN-2_DUI-TAG-2_DUI-IVY-2_DUI-NOM-2_ACE-DUI-7,DIG-2_HIT-2_SKY-2_TUB-2_GUN-2_SUN-2_TAG-2_IVY-2_NOM-2_ACE-7,0,inner
FOX-2,FOX,2,113.4612856,14.11545098,-39.83334437,BOY_ETA_SKY_IVY_TUX_TAG,BOY-FOX_ETA-FOX_FOX-SKY_FOX-IVY_FOX-TUX_FOX-TAG,BOY-FOX-2_ETA-FOX-2_FOX-SKY-2_FOX-IVY-2_FOX-TUX-2_FOX-TAG-2,BOY-2_ETA-2_SKY-2_IVY-2_TUX-2_TAG-2,0,outer
FRO-1,FRO,1,83.11559959,92.49394598,-76.93202537,RAW_WHO_GUN_ASK_OFF,FRO-RAW_FRO-WHO_FRO-GUN_ASK-FRO_FRO-OFF,FRO-RAW-1_FRO-WHO-1_FRO-GUN-1_ASK-FRO-2_FRO-OFF-1,RAW-1_WHO-1_GUN-1_ASK-2_OFF-2,0,outer
ELK-9,ELK,9,-74.04124941,-76.36781602,-38.83893637,AGE_COP_COY_WIG_SIR_NOR_USE_KIT_TAT_WOW_ONO,AGE-ELK_COP-ELK_COY-ELK_ELK-WIG_ELK-SIR_ELK-NOR_ELK-USE_ELK-KIT_ELK-TAT_ELK-WOW_ELK-ONO,AGE-ELK-9_COP-ELK-9_COY-ELK-9_ELK-WIG-9_ELK-SIR-9_ELK-NOR-9_ELK-USE-9_ELK-KIT-9_ELK-TAT-9_ELK-WOW-9_ELK-ONO-9,AGE-9_COP-9_COY-9_WIG-9_SIR-9_NOR-9_USE-9_KIT-9_TAT-9_WOW-9_ONO-9,0,inner
ACT-6,ACT,6,-51.10642441,-19.28789502,48.41176363,TRY_DUH_NAN_TAU_SOY_HAM_LAX_BUG_ASH_LAM,ACT-TRY_ACT-DUH_ACT-NAN_ACT-TAU_ACT-SOY_ACT-HAM_ACT-LAX_ACT-BUG_ACT-ASH_ACT-LAM,ACT-BUG-12_ACT-ASH-12_ACT-LAM-12_ACT-TRY-6_ACT-DUH-6_ACT-NAN-6_ACT-TAU-6_ACT-SOY-6_ACT-HAM-6_ACT-LAX-6,BUG-12_ASH-12_LAM-12_TRY-6_DUH-6_NAN-6_TAU-6_SOY-6_HAM-6_LAX-6,0,inner
HIP-10,HIP,10,-32.92354741,-153.773805,-17.57409037,FOR_GET_SAD_WOW_RUG_NEW,FOR-HIP_GET-HIP_HIP-SAD_HIP-WOW_HIP-RUG_HIP-NEW,FOR-HIP-10_GET-HIP-10_HIP-SAD-10_HIP-WOW-10_HIP-RUG-10_HIP-NEW-10,FOR-10_GET-10_SAD-10_WOW-10_RUG-10_NEW-10,0,outer
WIN-8,WIN,8,97.42435959,-41.22449302,-65.29166837,BAH_BAM_ETA_HAY_JAR_PAY,BAH-WIN_BAM-WIN_ETA-WIN_HAY-WIN_JAR-WIN_PAY-WIN,BAH-WIN-8_BAM-WIN-8_ETA-WIN-8_HAY-WIN-8_JAR-WIN-8_PAY-WIN-8,BAH-8_BAM-8_ETA-8_HAY-8_JAR-8_PAY-8,0,outer
RAW-1,RAW,1,76.51529459,115.720687,-61.04676337,FRO_GUN_JOY_LEG_SPY_WHO,FRO-RAW_GUN-RAW_JOY-RAW_LEG-RAW_RAW-SPY_RAW-WHO,FRO-RAW-1_GUN-RAW-1_JOY-RAW-1_LEG-RAW-1_RAW-SPY-1_RAW-WHO-1,FRO-1_GUN-1_JOY-1_LEG-1_SPY-1_WHO-1,0,outer
HOW-5,HOW,5,3.807477594,116.592725,4.278644628,ELF_GAL_WAR_PIE_ADO_BOA_REF_RUM_SHY,ELF-HOW_GAL-HOW_HOW-WAR_HOW-PIE_ADO-HOW_BOA-HOW_HOW-REF_HOW-RUM_HOW-SHY,ELF-HOW-1_GAL-HOW-1_HOW-PIE-1_HOW-WAR-5_ADO-HOW-5_BOA-HOW-5_HOW-REF-5_HOW-RUM-5_HOW-SHY-5,ELF-1_GAL-1_PIE-1_WAR-5_ADO-5_BOA-5_REF-5_RUM-5_SHY-5,0,inner
JOB-5,JOB,5,3.845794594,74.53298798,59.56868863,ADO_NAY_NIL_JUG_TOY_PLY,ADO-JOB_JOB-NAY_JOB-NIL_JOB-JUG_JOB-TOY_JOB-PLY,ADO-JOB-5_JOB-NAY-5_JOB-NIL-5_JOB-JUG-5_JOB-TOY-5_JOB-PLY-5,ADO-5_NAY-5_NIL-5_JUG-5_TOY-5_PLY-5,0,outer
SAY-4,SAY,4,-108.8266474,31.44797198,-6.289134372,BED_DAY_GIN_ICE_PAW_TAX_WIZ_ZIG,BED-SAY_DAY-SAY_GIN-SAY_ICE-SAY_PAW-SAY_SAY-TAX_SAY-WIZ_SAY-ZIG,BED-SAY-4_DAY-SAY-4_GIN-SAY-4_ICE-SAY-4_PAW-SAY-4_SAY-TAX-4_SAY-WIZ-4_SAY-ZIG-4,BED-4_DAY-4_GIN-4_ICE-4_PAW-4_TAX-4_WIZ-4_ZIG-4,0,outer
ALA-3,ALA,3,-74.19261141,120.025893,-24.32966137,AGO_OIL_INK_FLY_GUT_MIX,AGO-ALA_ALA-OIL_ALA-INK_ALA-FLY_ALA-GUT_ALA-MIX,AGO-ALA-3_ALA-OIL-3_ALA-INK-3_ALA-FLY-3_ALA-GUT-3_ALA-MIX-3,AGO-3_OIL-3_INK-3_FLY-3_GUT-3_MIX-3,0,outer
EGO-3,EGO,3,-99.14678941,74.90171698,-80.80211637,AIM_GYM_MOM_LID_OAR_BOX,AIM-EGO_EGO-GYM_EGO-MOM_EGO-LID_EGO-OAR_BOX-EGO,AIM-EGO-3_EGO-GYM-3_EGO-MOM-3_EGO-LID-3_EGO-OAR-3_BOX-EGO-4,AIM-3_GYM-3_MOM-3_LID-3_OAR-3_BOX-4,0,outer
MOO-10,MOO,10,31.52915659,-135.876097,28.76128663,DAD_EAR_EGG_GEL_PIG_JAM,DAD-MOO_EAR-MOO_EGG-MOO_GEL-MOO_MOO-PIG_JAM-MOO,DAD-MOO-10_EAR-MOO-10_EGG-MOO-10_GEL-MOO-10_MOO-PIG-10_JAM-MOO-13,DAD-10_EAR-10_EGG-10_GEL-10_PIG-10_JAM-13,0,outer
OIL-3,OIL,5,-57.16906441,104.268151,-4.853784372,AGO_ALA_FLY_GUT_INK_RUM_TAX_DRY_VOW_SHY_REF,AGO-OIL_ALA-OIL_FLY-OIL_GUT-OIL_INK-OIL_OIL-RUM_OIL-TAX_DRY-OIL_OIL-VOW_OIL-SHY_OIL-REF,AGO-OIL-3_ALA-OIL-3_GUT-OIL-3_INK-OIL-3_OIL-TAX-3_FLY-OIL-5_OIL-RUM-5_DRY-OIL-5_OIL-VOW-5_OIL-SHY-5_OIL-REF-5,AGO-3_ALA-3_GUT-3_INK-3_TAX-3_FLY-5_RUM-5_DRY-5_VOW-5_SHY-5_REF-5,0,inner
MAC-11,MAC,7,68.15962259,-3.122933017,49.85057663,FIX_IRE_POP_YES_AIR_GIG,FIX-MAC_IRE-MAC_MAC-POP_MAC-YES_AIR-MAC_GIG-MAC,FIX-MAC-11_AIR-MAC-11_GIG-MAC-11_IRE-MAC-7_MAC-POP-7_MAC-YES-7,FIX-11_AIR-11_GIG-11_IRE-7_POP-7_YES-7,0,outer
BED-12,BED,9,-94.74560041,-9.822877017,-9.187424372,ICE_DOG_SAY_GIN_PAW_CUP_DAY_AGE_COY_CHI_MAD_LAX,BED-ICE_BED-DOG_BED-SAY_BED-GIN_BED-PAW_BED-CUP_BED-DAY_AGE-BED_BED-COY_BED-CHI_BED-MAD_BED-LAX,BED-COY-12_BED-MAD-12_BED-LAX-12_BED-ICE-4_BED-DOG-4_BED-SAY-4_BED-GIN-4_BED-PAW-4_BED-CUP-4_BED-DAY-4_AGE-BED-9_BED-CHI-9,COY-12_MAD-12_LAX-12_ICE-4_DOG-4_SAY-4_GIN-4_PAW-4_CUP-4_DAY-4_AGE-9_CHI-9,0,inner
COY-9,COY,9,-80.74662941,-50.26531802,-1.981156372,AGE_BED_CHI_NOR_ELK_KIT_ART_BUG_LAX_MAD,AGE-COY_BED-COY_CHI-COY_COY-NOR_COY-ELK_COY-KIT_ART-COY_BUG-COY_COY-LAX_COY-MAD,BED-COY-12_COY-NOR-12_ART-COY-12_BUG-COY-12_COY-LAX-12_COY-MAD-12_AGE-COY-9_CHI-COY-9_COY-ELK-9_COY-KIT-9,BED-12_NOR-12_ART-12_BUG-12_LAX-12_MAD-12_AGE-9_CHI-9_ELK-9_KIT-9,0,inner
NAY-5,NAY,5,-14.06673741,88.98864298,50.76425863,ADO_BOA_FUN_JOB_PLY_REF,ADO-NAY_BOA-NAY_FUN-NAY_JOB-NAY_NAY-PLY_NAY-REF,ADO-NAY-5_BOA-NAY-5_FUN-NAY-5_JOB-NAY-5_NAY-PLY-5_NAY-REF-5,ADO-5_BOA-5_FUN-5_JOB-5_PLY-5_REF-5,0,outer
YAK-13,YAK,12,-44.92779141,-95.14453702,49.47698363,BUG_FIG_GOO_LAB_PRO_ZAP,BUG-YAK_FIG-YAK_GOO-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,GOO-YAK-13_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,GOO-13_LAB-13_PRO-13_ZAP-13_BUG-12_FIG-12,0,outer
YAK-12,YAK,12,-47.02312041,-91.34388602,49.32608163,BUG_FIG_GOO_LAB_PRO_ZAP,BUG-YAK_FIG-YAK_GOO-YAK_LAB-YAK_PRO-YAK_YAK-ZAP,GOO-YAK-13_LAB-YAK-13_PRO-YAK-13_YAK-ZAP-13_BUG-YAK-12_FIG-YAK-12,GOO-13_LAB-13_PRO-13_ZAP-13_BUG-12_FIG-12,0,outer
FOG-6,FOG,6,-14.02564141,-21.90110802,77.66722063,TAU_TRY_RIB_SOY_LAW_OLD,FOG-TAU_FOG-TRY_FOG-RIB_FOG-SOY_FOG-LAW_FOG-OLD,FOG-TAU-14_FOG-RIB-14_FOG-LAW-14_FOG-OLD-14_FOG-TRY-6_FOG-SOY-6,TAU-14_RIB-14_LAW-14_OLD-14_TRY-6_SOY-6,0,outer
HOW-1,HOW,5,6.326552594,118.044822,1.885876628,ELF_GAL_WAR_PIE_ADO_BOA_REF_RUM_SHY,ELF-HOW_GAL-HOW_HOW-WAR_HOW-PIE_ADO-HOW_BOA-HOW_HOW-REF_HOW-RUM_HOW-SHY,ELF-HOW-1_GAL-HOW-1_HOW-PIE-1_HOW-WAR-5_ADO-HOW-5_BOA-HOW-5_HOW-REF-5_HOW-RUM-5_HOW-SHY-5,ELF-1_GAL-1_PIE-1_WAR-5_ADO-5_BOA-5_REF-5_RUM-5_SHY-5,0,inner
EON-7,EON,7,62.85992059,51.31187898,48.11208163,ACE_AHI_BRO_YES_WET_POP_NIL_TOY,ACE-EON_AHI-EON_BRO-EON_EON-YES_EON-WET_EON-POP_EON-NIL_EON-TOY,ACE-EON-7_AHI-EON-7_BRO-EON-7_EON-YES-7_EON-WET-7_EON-POP-7_EON-NIL-7_EON-TOY-7,ACE-7_AHI-7_BRO-7_YES-7_WET-7_POP-7_NIL-7_TOY-7,0,outer
FAN-6,FAN,6,-53.57925541,51.12708598,53.57610463,VOW_MOP_PLY_ZZZ_NAN_FUN,FAN-VOW_FAN-MOP_FAN-PLY_FAN-ZZZ_FAN-NAN_FAN-FUN,FAN-VOW-6_FAN-MOP-6_FAN-PLY-6_FAN-ZZZ-6_FAN-NAN-6_FAN-FUN-6,VOW-6_MOP-6_PLY-6_ZZZ-6_NAN-6_FUN-5,0,outer
ZZZ-6,ZZZ,6,-79.23398341,42.81055598,41.84575163,FAN_GIN_HAM_NAN_VOW_WIZ,FAN-ZZZ_GIN-ZZZ_HAM-ZZZ_NAN-ZZZ_VOW-ZZZ_WIZ-ZZZ,FAN-ZZZ-6_GIN-ZZZ-6_HAM-ZZZ-6_NAN-ZZZ-6_VOW-ZZZ-6_WIZ-ZZZ-4,FAN-6_GIN-6_HAM-6_NAN-6_VOW-6_WIZ-4,0,outer
DIG-2,DIG,2,99.36351259,82.04294498,-25.19441537,GUN_NOM_HIT_DUI_TUB_JOY,DIG-GUN_DIG-NOM_DIG-HIT_DIG-DUI_DIG-TUB_DIG-JOY,DIG-GUN-2_DIG-NOM-2_DIG-HIT-2_DIG-DUI-2_DIG-TUB-2_DIG-JOY-2,GUN-2_NOM-2_HIT-2_DUI-2_TUB-2_JOY-1,0,outer
LEG-1,LEG,1,53.69602259,137.684574,-68.68453837,OVA_SPY_WHO_RAW_NIX,LEG-OVA_LEG-SPY_LEG-WHO_LEG-RAW_LEG-NIX,LEG-OVA-1_LEG-SPY-1_LEG-WHO-1_LEG-RAW-1_LEG-NIX-1,OVA-1_SPY-1_WHO-1_RAW-1_NIX-1,0,outer
AMP-8,AMP,8,53.95782659,-110.233246,-46.81392637,SEX_YAY_SAW_ROB_CAB,AMP-SEX_AMP-YAY_AMP-SAW_AMP-ROB_AMP-CAB,AMP-SEX-10_AMP-ROB-10_AMP-CAB-10_AMP-YAY-8_AMP-SAW-8,SEX-10_ROB-10_CAB-10_YAY-8_SAW-8,1,outer
USE-9,USE,9,-66.40635841,-98.69556402,-51.81747737,COP_ELK_ONO_TAT_WOW_WIG_NEW,COP-USE_ELK-USE_ONO-USE_TAT-USE_USE-WOW_USE-WIG_NEW-USE,COP-USE-9_ELK-USE-9_ONO-USE-9_TAT-USE-9_USE-WOW-9_USE-WIG-9_NEW-USE-10,COP-9_ELK-9_ONO-9_TAT-9_WOW-9_WIG-9_NEW-10,0,outer
EAR-10,EAR,10,46.59295959,-108.725841,23.04261663,DAD_MOO_GEL_PIG_SEX_COW_LIE_JAM_WAS_ZOO_TAR_PHI,DAD-EAR_EAR-MOO_EAR-GEL_EAR-PIG_EAR-SEX_COW-EAR_EAR-LIE_EAR-JAM_EAR-WAS_EAR-ZOO_EAR-TAR_EAR-PHI,COW-EAR-11_EAR-LIE-11_EAR-JAM-11_EAR-WAS-11_EAR-ZOO-11_EAR-TAR-11_EAR-PHI-11_DAD-EAR-10_EAR-MOO-10_EAR-GEL-10_EAR-PIG-10_EAR-SEX-10,COW-11_LIE-11_JAM-11_WAS-11_ZOO-11_TAR-11_PHI-11_DAD-10_MOO-10_GEL-10_PIG-10_SEX-10,0,inner
